year,ori,agency_name,agency_type,county,state,latitude,longitude,nibrs_participation
2021,VA0690300,Stanley Police Department,City,PAGE,VA,38.623751,-78.490471,TRUE
2021,VA0690200,Shenandoah Police Department,City,PAGE,VA,38.623751,-78.490471,TRUE
2021,VA0960200,Big Stone Gap Police Department,City,WISE,VA,36.86293,-82.77101,TRUE
2021,VA096SP00,State Police: Wise County,State Police,WISE,VA,36.974561,-82.62156,TRUE
2021,VA0960700,University of Virginia's College at Wise,University or College,WISE,VA,36.974561,-82.62156,TRUE
2021,VA0960600,Wise Police Department,City,WISE,VA,36.974561,-82.62156,TRUE
2021,VA0960400,Pound Police Department,City,WISE,VA,36.974561,-82.62156,TRUE
2021,VA0960300,Coeburn Police Department,City,WISE,VA,36.974561,-82.62156,TRUE
2021,VA0960000,Wise County Sheriff's Office,County,WISE,VA,36.974561,-82.62156,TRUE
2021,VA098SP00,State Police: York County,State Police,YORK,VA,37.220914,-76.395533,TRUE
2021,VA0980000,York County Sheriff's Office,County,YORK,VA,37.220914,-76.395533,TRUE
2021,VA0110000,Bland County Sheriff's Office,County,BLAND,VA,37.130612,-81.125853,TRUE
2021,VA011SP00,State Police: Bland County,State Police,BLAND,VA,37.130612,-81.125853,TRUE
2021,VA0230000,Craig County Sheriff's Office,County,CRAIG,VA,37.473129,-80.231734,TRUE
2021,VA023SP00,State Police: Craig County,State Police,CRAIG,VA,37.473129,-80.231734,TRUE
2021,VA0280000,Essex County Sheriff's Office,County,ESSEX,VA,37.93948,-76.941871,TRUE
2021,VA0280200,Tappahannock Police Department,City,ESSEX,VA,37.93948,-76.941871,TRUE
2021,VA028SP00,State Police: Essex County,State Police,ESSEX,VA,37.93948,-76.941871,TRUE
2021,VA031SP00,State Police: Floyd County,State Police,FLOYD,VA,36.931438,-80.350309,TRUE
2021,VA0310000,Floyd County Sheriff's Office,County,FLOYD,VA,36.91122,-80.3202,TRUE
2021,VA0350100,Glen Lyn Police Department,City,GILES,VA,37.31193,-80.717178,TRUE
2021,VA0350200,Pearisburg Police Department,City,GILES,VA,37.326736,-80.7335,TRUE
2021,VA0350300,Pembroke Police Department,City,GILES,VA,37.31193,-80.717178,TRUE
2021,VA0350400,Rich Creek Police Department,City,GILES,VA,37.31193,-80.717178,TRUE
2021,VA0350500,Narrows Police Department,City,GILES,VA,37.3286,-80.8134,TRUE
2021,VA035SP00,State Police: Giles County,State Police,GILES,VA,37.31193,-80.717178,TRUE
2021,VA0350000,Giles County Sheriff's Office,County,GILES,VA,37.326427,-80.735085,TRUE
2021,VA0440000,Henry County Sheriff's Office,County,HENRY,VA,36.741,-79.89156,TRUE
2021,VA044SP00,State Police: Henry County,State Police,HENRY,VA,36.620607,-79.980673,TRUE
2021,VA084SP00,State Police: Scott County,State Police,SCOTT,VA,36.6167,-82.12577,TRUE
2021,VA0840200,Weber City Police Department,City,SCOTT,VA,36.6275,-82.55487,TRUE
2021,VA0840100,Gate City Police Department,City,SCOTT,VA,36.63981,-82.578316,TRUE
2021,VA0840000,Scott County Sheriff's Office,County,SCOTT,VA,36.712778,-82.613627,TRUE
2021,VA0860300,Chilhowie Police Department,City,SMYTH,VA,36.842318,-81.539786,TRUE
2021,VA0860000,Smyth County Sheriff's Office,County,SMYTH,VA,36.833374,-81.52013,TRUE
2021,VA0860100,Marion Police Department,City,SMYTH,VA,36.828045,-81.52849,TRUE
2021,VA086SP00,State Police: Smyth County,State Police,SMYTH,VA,36.842318,-81.539786,TRUE
2021,VA090SP00,State Police: Surry County,State Police,SURRY,VA,37.119761,-76.880172,TRUE
2021,VA0900000,Surry County Sheriff's Office,County,SURRY,VA,37.119761,-76.880172,TRUE
2021,VA0970300,Rural Retreat Police Department,City,WYTHE,VA,36.901471,-81.084209,TRUE
2021,VA097SP00,State Police: Wythe County,State Police,WYTHE,VA,36.901471,-81.084209,TRUE
2021,VA0970000,Wythe County Sheriff's Office,County,WYTHE,VA,36.901471,-81.084209,TRUE
2021,VA0970100,Wytheville Police Department,City,WYTHE,VA,36.901471,-81.084209,TRUE
2021,VA0040000,Amelia County Sheriff's Office,County,AMELIA,VA,37.331927,-77.977462,TRUE
2021,VA004SP00,State Police: Amelia County,State Police,AMELIA,VA,37.331927,-77.977462,TRUE
2021,VA022SP00,State Police: Clarke County,State Police,CLARKE,VA,39.124973,-78.19413,TRUE
2021,VA0220000,Clarke County Sheriff's Office,County,CLARKE,VA,39.115864,-77.991226,TRUE
2021,VA0220100,Berryville Police Department,City,CLARKE,VA,39.150543,-77.98041,TRUE
2021,VA0390000,Greene County Sheriff's Office,County,GREENE,VA,38.285507,-78.4199,TRUE
2021,VA039SP00,State Police: Greene County,State Police,GREENE,VA,38.297981,-78.470163,TRUE
2021,VA054SP00,State Police: Louisa County,State Police,LOUISA,VA,37.808872,-77.86498,TRUE
2021,VA0540100,Louisa Police Department,City,LOUISA,VA,37.971681,-77.959178,TRUE
2021,VA0540000,Louisa County Sheriff's Office,County,LOUISA,VA,37.971681,-77.959178,TRUE
2021,VA062SP00,State Police: Nelson County,State Police,NELSON,VA,38.022095,-78.5306,TRUE
2021,VA0620000,Nelson County Sheriff's Office,County,NELSON,VA,37.790049,-78.879353,TRUE
2021,VA062019P,Wintergreen,,NELSON,VA,,,TRUE
2021,VA068SP00,State Police: Orange County,State Police,ORANGE,VA,38.250439,-78.00998,TRUE
2021,VA0680200,Gordonsville Police Department,City,ORANGE,VA,38.250439,-78.00998,TRUE
2021,VA0680000,Orange County Sheriff's Office,County,ORANGE,VA,38.250439,-78.00998,TRUE
2021,VA0680100,Orange Police Department,City,ORANGE,VA,38.24238,-78.101715,TRUE
2021,VA091SP00,State Police: Sussex County,State Police,SUSSEX,VA,36.926645,-77.259732,TRUE
2021,VA0910000,Sussex County Sheriff's Office,County,SUSSEX,VA,36.926645,-77.259732,TRUE
2021,VA0930000,Warren County Sheriff's Office,County,WARREN,VA,38.908187,-78.207131,TRUE
2021,VA0930100,Front Royal Police Department,City,WARREN,VA,38.918125,-78.19379,TRUE
2021,VA093SP00,State Police: Warren County,State Police,WARREN,VA,39.124973,-78.19413,TRUE
2021,VA005SP00,State Police: Amherst County,State Police,AMHERST,VA,37.630362,-79.147848,TRUE
2021,VA0050000,Amherst County Sheriff's Office,County,AMHERST,VA,37.630362,-79.147848,TRUE
2021,VA0050100,Amherst Police Department,City,AMHERST,VA,37.630362,-79.147848,TRUE
2021,VA008SP00,State Police: Augusta County,State Police,AUGUSTA,VA,38.167807,-79.146682,TRUE
2021,VA0080000,Augusta County Sheriff's Office,County,AUGUSTA,VA,38.167807,-79.146682,TRUE
2021,VA0100000,Bedford County Sheriff's Office,County,BEDFORD,VA,37.311317,-79.50447,TRUE
2021,VA010SP00,State Police: Bedford County,State Police,BEDFORD,VA,37.312408,-79.527947,TRUE
2021,VA0100100,Bedford Police Department,City,BEDFORD,VA,37.33405,-79.522026,TRUE
2021,VA018SP00,State Police: Carroll County,State Police,CARROLL,VA,36.731951,-80.727838,TRUE
2021,VA0180100,Hillsville Police Department,City,CARROLL,VA,36.731951,-80.727838,TRUE
2021,VA0180000,Carroll County Sheriff's Office,County,CARROLL,VA,36.731951,-80.727838,TRUE
2021,VA029SP00,State Police: Fairfax County,State Police,FAIRFAX,VA,38.833742,-77.276117,TRUE
2021,VA0290200,Herndon Police Department,City,FAIRFAX,VA,38.960934,-77.372475,TRUE
2021,VA0290400,George Mason University,University or College,FAIRFAX,VA,38.835526,-77.30668,TRUE
2021,VA0290500,Northern Virginia Community College,University or College,FAIRFAX,VA,38.836197,-77.23432,TRUE
2021,VA0290100,Fairfax County Police Department,County,FAIRFAX,VA,38.84565,-77.311455,TRUE
2021,VA0290300,Vienna Police Department,City,FAIRFAX,VA,38.89998,-77.26316,TRUE
2021,VA0380200,Independence Police Department,City,GRAYSON,VA,36.656303,-81.225337,TRUE
2021,VA0380000,Grayson County Sheriff's Office,County,GRAYSON,VA,36.656303,-81.225337,TRUE
2021,VA038SP00,State Police: Grayson County,State Police,GRAYSON,VA,36.656303,-81.225337,TRUE
2021,VA0410000,Halifax County Sheriff's Office,County,HALIFAX,VA,36.766461,-78.939614,TRUE
2021,VA0410100,Halifax Police Department,City,HALIFAX,VA,36.766461,-78.939614,TRUE
2021,VA041SP00,State Police: Halifax County,State Police,HALIFAX,VA,36.766461,-78.939614,TRUE
2021,VA1240000,South Boston Police Department,City,HALIFAX,VA,36.71594,-78.91158,TRUE
2021,VA0420100,Ashland Police Department,City,HANOVER,VA,37.760165,-77.490992,TRUE
2021,VA042SP00,State Police: Hanover County,State Police,HANOVER,VA,37.760165,-77.490992,TRUE
2021,VA0420000,Hanover County Sheriff's Office,County,HANOVER,VA,37.760165,-77.490992,TRUE
2021,VA043SP00,State Police: Henrico County,State Police,HENRICO,VA,37.542297,-77.38501,TRUE
2021,VA0430100,Henrico County Police Department,County,HENRICO,VA,37.43752,-77.300333,TRUE
2021,VA0430300,Alcoholic Beverage Control Commission,Other State Agency,HENRICO,VA,37.531399,-77.476009,TRUE
2021,VA0430700,J. Sargeant Reynolds Community College,University or College,HENRICO,VA,37.942894,-76.730561,TRUE
2021,VA0530000,Loudoun County Sheriff's Office,County,LOUDOUN,VA,39.10288,-77.55814,TRUE
2021,VA0530300,Purcellville Police Department,City,LOUDOUN,VA,39.08113,-77.638857,TRUE
2021,VA0530200,Middleburg Police Department,City,LOUDOUN,VA,39.08113,-77.638857,TRUE
2021,VA0530100,Leesburg Police Department,City,LOUDOUN,VA,39.08113,-77.638857,TRUE
2021,VA053SP00,State Police: Loudoun County,State Police,LOUDOUN,VA,39.07537,-77.552635,TRUE
2021,VA056SP00,State Police: Madison County,State Police,MADISON,VA,38.494274,-77.926315,TRUE
2021,VA0560000,Madison County Sheriff's Office,County,MADISON,VA,38.412059,-78.276961,TRUE
2021,VA0570000,Mathews County Sheriff's Office,County,MATHEWS,VA,37.425348,-76.268808,TRUE
2021,VA057SP00,State Police: Mathews County,State Police,MATHEWS,VA,37.425348,-76.268808,TRUE
2021,VA0700000,Patrick County Sheriff's Office,County,PATRICK,VA,36.667327,-80.286141,TRUE
2021,VA070SP00,State Police: Patrick County,State Police,PATRICK,VA,36.667327,-80.286141,TRUE
2021,VA0770000,Pulaski County Sheriff's Office,County,PULASKI,VA,37.047714,-80.77798,TRUE
2021,VA0770100,Pulaski Police Department,City,PULASKI,VA,37.063385,-80.713444,TRUE
2021,VA0770200,Dublin Police Department,City,PULASKI,VA,37.063385,-80.713444,TRUE
2021,VA077SP00,State Police: Pulaski County,State Police,PULASKI,VA,37.063385,-80.713444,TRUE
2021,VA0800300,Roanoke County Police Department,County,ROANOKE,VA,37.320732,-80.02192,TRUE
2021,VA0800200,Vinton Police Department,City,ROANOKE,VA,37.278927,-79.89805,TRUE
2021,VA080SP00,State Police: Roanoke County,State Police,ROANOKE,VA,37.331077,-80.19011,TRUE
2021,VA0830000,Russell County Sheriff's Office,County,RUSSELL,VA,36.93342,-82.095934,TRUE
2021,VA0830100,Lebanon Police Department,City,RUSSELL,VA,36.93342,-82.095934,TRUE
2021,VA0830200,Honaker Police Department,City,RUSSELL,VA,36.93342,-82.095934,TRUE
2021,VA083SP00,State Police: Russell County,State Police,RUSSELL,VA,36.93342,-82.095934,TRUE
2021,VA0010300,Parksley Police Department,City,ACCOMACK,VA,37.765944,-75.757807,TRUE
2021,VA0010500,Onley Police Department,City,ACCOMACK,VA,37.765944,-75.757807,TRUE
2021,VA0010100,Chincoteague Police Department,City,ACCOMACK,VA,37.765944,-75.757807,TRUE
2021,VA001SP00,State Police: Accomack County,State Police,ACCOMACK,VA,37.765944,-75.757807,TRUE
2021,VA0010200,Onancock Police Department,City,ACCOMACK,VA,37.713074,-75.74851,TRUE
2021,VA0010000,Accomack County Sheriff's Office,County,ACCOMACK,VA,37.765944,-75.757807,TRUE
2021,VA0140000,Buchanan County Sheriff's Office,County,BUCHANAN,VA,37.26812,-82.038151,TRUE
2021,VA014SP00,State Police: Buchanan County,State Police,BUCHANAN,VA,37.26812,-82.038151,TRUE
2021,VA0140100,Grundy Police Department,City,BUCHANAN,VA,37.26812,-82.038151,TRUE
2021,VA0160100,Altavista Police Department,City,CAMPBELL,VA,37.210151,-79.095428,TRUE
2021,VA0160000,Campbell County Sheriff's Office,County,CAMPBELL,VA,37.210151,-79.095428,TRUE
2021,VA016SP00,State Police: Campbell County,State Police,CAMPBELL,VA,37.210151,-79.095428,TRUE
2021,VA0160200,Brookneal Police Department,City,CAMPBELL,VA,37.210151,-79.095428,TRUE
2021,VA0170000,Caroline County Sheriff's Office,County,CAROLINE,VA,38.030319,-77.352348,TRUE
2021,VA017SP00,State Police: Caroline County,State Police,CAROLINE,VA,38.030319,-77.352348,TRUE
2021,VA0170100,Bowling Green Police Department,City,CAROLINE,VA,38.030319,-77.352348,TRUE
2021,VA0240000,Culpeper County Sheriff's Office,County,CULPEPER,VA,38.48593,-77.956476,TRUE
2021,VA0240100,Culpeper Police Department,City,CULPEPER,VA,38.4783,-77.98682,TRUE
2021,VA024SP00,State Police: Culpeper County,State Police,CULPEPER,VA,38.494274,-77.926315,TRUE
2021,VA030SP00,State Police: Fauquier County,State Police,FAUQUIER,VA,38.699593,-77.788734,TRUE
2021,VA0300000,Fauquier County Sheriff's Office,County,FAUQUIER,VA,38.744103,-77.821585,TRUE
2021,VA0300100,Remington Police Department,City,FAUQUIER,VA,38.744103,-77.821585,TRUE
2021,VA0300200,Warrenton Police Department,City,FAUQUIER,VA,38.744103,-77.821585,TRUE
2021,VA0320000,Fluvanna County Sheriff's Office,County,FLUVANNA,VA,37.830576,-78.284435,TRUE
2021,VA032SP00,State Police: Fluvanna County,State Police,FLUVANNA,VA,37.830576,-78.284435,TRUE
2021,VA0330100,Rocky Mount Police Department,City,FRANKLIN,VA,37.01448,-79.89247,TRUE
2021,VA0330000,Franklin County Sheriff's Office,County,FRANKLIN,VA,36.99557,-79.88817,TRUE
2021,VA0330300,Ferrum College,University or College,FRANKLIN,VA,36.99235,-79.883959,TRUE
2021,VA033SP00,State Police: Franklin County,State Police,FRANKLIN,VA,36.99235,-79.883959,TRUE
2021,VA0450000,Highland County Sheriff's Office,County,HIGHLAND,VA,38.356672,-79.567958,TRUE
2021,VA045SP00,State Police: Highland County,State Police,HIGHLAND,VA,37.81733,-79.80464,TRUE
2021,VA063SP00,State Police: New Kent County,State Police,NEW KENT,VA,37.502909,-76.982857,TRUE
2021,VA0630000,New Kent County Sheriff's Office,County,NEW KENT,VA,37.502909,-76.982857,TRUE
2021,VA0670100,Blackstone Police Department,City,NOTTOWAY,VA,37.079525,-77.99777,TRUE
2021,VA0670000,Nottoway County Sheriff's Office,County,NOTTOWAY,VA,37.143695,-78.052162,TRUE
2021,VA067SP00,State Police: Nottoway County,State Police,NOTTOWAY,VA,37.143695,-78.052162,TRUE
2021,VA0670300,Burkeville Police Department,City,NOTTOWAY,VA,37.143695,-78.052162,TRUE
2021,VA0670200,Crewe Police Department,City,NOTTOWAY,VA,37.176105,-78.12472,TRUE
2021,VA0720000,Powhatan County Sheriff's Office,County,POWHATAN,VA,37.549404,-77.912855,TRUE
2021,VA072SP00,State Police: Powhatan County,State Police,POWHATAN,VA,37.510227,-77.7662,TRUE
2021,VA0790000,Richmond County Sheriff's Office,County,RICHMOND,VA,37.942894,-76.730561,TRUE
2021,VA0790100,Warsaw Police Department,City,RICHMOND,VA,37.942894,-76.730561,TRUE
2021,VA079SP00,State Police: Richmond County,State Police,RICHMOND,VA,37.942894,-76.730561,TRUE
2021,VA0890000,Stafford County Sheriff's Office,County,STAFFORD,VA,38.415386,-77.454872,TRUE
2021,VA089SP00,State Police: Stafford County,State Police,STAFFORD,VA,38.266205,-77.49507,TRUE
2021,VA0920100,Bluefield Police Department,City,TAZEWELL,VA,37.125395,-81.562924,TRUE
2021,VA0920200,Pocahontas Police Department,City,TAZEWELL,VA,37.125395,-81.562924,TRUE
2021,VA0920300,Richlands Police Department,City,TAZEWELL,VA,37.125395,-81.562924,TRUE
2021,VA0920400,Tazewell Police Department,City,TAZEWELL,VA,37.125395,-81.562924,TRUE
2021,VA0920500,Cedar Bluff Police Department,City,TAZEWELL,VA,37.08765,-81.764244,TRUE
2021,VA0920600,Southwest Virginia Community College,,TAZEWELL,VA,,,TRUE
2021,VA092SP00,State Police: Tazewell County,State Police,TAZEWELL,VA,37.125395,-81.562924,TRUE
2021,VA0920000,Tazewell County Sheriff's Office,County,TAZEWELL,VA,37.125395,-81.562924,TRUE
2021,VA002SP00,State Police: Albemarle County,State Police,ALBEMARLE,VA,38.024184,-78.553506,TRUE
2021,VA0020100,University of Virginia,University or College,ALBEMARLE,VA,38.04681,-78.52244,TRUE
2021,VA0020300,Albemarle County Police Department,County,ALBEMARLE,VA,38.024184,-78.553506,TRUE
2021,VA1040000,Clifton Forge Police Department,City,ALLEGHANY,VA,37.81599,-79.82419,TRUE
2021,VA0030000,Alleghany County Sheriff's Office,County,ALLEGHANY,VA,37.792618,-79.99534,TRUE
2021,VA003SP00,State Police: Alleghany County,State Police,ALLEGHANY,VA,37.81733,-79.80464,TRUE
2021,VA0070100,Arlington County Police Department,County,ARLINGTON,VA,38.889954,-77.08372,TRUE
2021,VA007SP00,State Police: Arlington County,State Police,ARLINGTON,VA,38.86854,-77.065315,TRUE
2021,VAMWA0000,Reagan National Airport,Other,ARLINGTON,VA,38.878337,-77.100703,TRUE
2021,VA012SP00,State Police: Botetourt County,State Police,BOTETOURT,VA,37.686653,-79.49071,TRUE
2021,VA0120000,Botetourt County Sheriff's Office,County,BOTETOURT,VA,37.553005,-79.804564,TRUE
2021,VA0130100,Lawrenceville Police Department,City,BRUNSWICK,VA,36.75952,-77.847145,TRUE
2021,VA0130000,Brunswick County Sheriff's Office,County,BRUNSWICK,VA,36.764531,-77.860916,TRUE
2021,VA013SP00,State Police: Brunswick County,State Police,BRUNSWICK,VA,36.741623,-77.507034,TRUE
2021,VA020SP00,State Police: Charlotte County,State Police,CHARLOTTE,VA,37.014091,-78.661424,TRUE
2021,VA0200000,Charlotte County Sheriff's Office,County,CHARLOTTE,VA,37.052235,-78.63804,TRUE
2021,VA026SP00,State Police: Dickenson County,State Police,DICKENSON,VA,37.137081,-82.349208,TRUE
2021,VA0260300,Clinchco Police Department,City,DICKENSON,VA,37.137081,-82.349208,TRUE
2021,VA0260200,Haysi Police Department,City,DICKENSON,VA,37.137081,-82.349208,TRUE
2021,VA0260100,Clintwood Police Department,City,DICKENSON,VA,37.137081,-82.349208,TRUE
2021,VA0260000,Dickenson County Sheriff's Office,County,DICKENSON,VA,37.137081,-82.349208,TRUE
2021,VA0270000,Dinwiddie County Sheriff's Office,County,DINWIDDIE,VA,37.073498,-77.635492,TRUE
2021,VA027SP00,State Police: Dinwiddie County,State Police,DINWIDDIE,VA,37.073498,-77.635492,TRUE
2021,VA0340100,Middletown Police Department,City,FREDERICK,VA,39.02735,-78.27833,TRUE
2021,VA0340200,Stephens City Police Department,City,FREDERICK,VA,39.203637,-78.263916,TRUE
2021,VA0340400,Lord Fairfax Community College,University or College,FREDERICK,VA,39.03539,-78.26972,TRUE
2021,VA034SP00,State Police: Frederick County,State Police,FREDERICK,VA,39.124973,-78.19413,TRUE
2021,VA0340000,Frederick County Sheriff's Office,County,FREDERICK,VA,39.184128,-78.16244,TRUE
2021,VA0370000,Goochland County Sheriff's Office,County,GOOCHLAND,VA,37.724166,-77.914273,TRUE
2021,VA037SP00,State Police: Goochland County,State Police,GOOCHLAND,VA,37.808872,-77.86498,TRUE
2021,VA0510300,White Stone Police Department,City,LANCASTER,VA,37.703831,-76.413199,TRUE
2021,VA0510000,Lancaster County Sheriff's Office,County,LANCASTER,VA,37.769844,-76.46544,TRUE
2021,VA051SP00,State Police: Lancaster County,State Police,LANCASTER,VA,37.703831,-76.413199,TRUE
2021,VA0550300,Victoria Police Department,City,LUNENBURG,VA,36.945757,-78.242313,TRUE
2021,VA0550000,Lunenburg County Sheriff's Office,County,LUNENBURG,VA,36.945757,-78.242313,TRUE
2021,VA0550100,Kenbridge Police Department,City,LUNENBURG,VA,36.945757,-78.242313,TRUE
2021,VA055SP00,State Police: Lunenburg County,State Police,LUNENBURG,VA,36.945757,-78.242313,TRUE
2021,VA059SP00,State Police: Middlesex County,State Police,MIDDLESEX,VA,37.606975,-76.528082,TRUE
2021,VA0590000,Middlesex County Sheriff's Office,County,MIDDLESEX,VA,37.606975,-76.528082,TRUE
2021,VA006SP00,State Police: Appomattox County,State Police,APPOMATTOX,VA,37.370725,-78.81094,TRUE
2021,VA0060000,Appomattox County Sheriff's Office,County,APPOMATTOX,VA,37.370725,-78.81094,TRUE
2021,VA015SP00,State Police: Buckingham County,State Police,BUCKINGHAM,VA,37.573928,-78.529169,TRUE
2021,VA0150000,Buckingham County Sheriff's Office,County,BUCKINGHAM,VA,37.573928,-78.529169,TRUE
2021,VA0250000,Cumberland County Sheriff's Office,County,CUMBERLAND,VA,37.520189,-78.252836,TRUE
2021,VA025SP00,State Police: Cumberland County,State Police,CUMBERLAND,VA,37.520189,-78.252836,TRUE
2021,VA1100000,Galax Police Department,City,GALAX CITY,VA,36.66564,-80.914308,TRUE
2021,VA0360000,Gloucester County Sheriff's Office,County,GLOUCESTER,VA,37.416084,-76.52996,TRUE
2021,VA036SP00,State Police: Gloucester County,State Police,GLOUCESTER,VA,37.403541,-76.523505,TRUE
2021,VA047SP00,State Police: James City County,State Police,JAMES CITY,VA,37.324427,-76.778319,TRUE
2021,VA0470100,James City County Police Department,County,JAMES CITY,VA,37.324427,-76.778319,TRUE
2021,VA060SP00,State Police: Montgomery County,State Police,MONTGOMERY,VA,37.174884,-80.387314,TRUE
2021,VA0600000,Montgomery County Sheriff's Office,County,MONTGOMERY,VA,37.129623,-80.40851,TRUE
2021,VA0600100,Blacksburg Police Department,City,MONTGOMERY,VA,37.174884,-80.387314,TRUE
2021,VA0600400,Virginia Polytechnic Institute and State University,University or College,MONTGOMERY,VA,37.174884,-80.387314,TRUE
2021,VA0600300,Christiansburg Police Department,City,MONTGOMERY,VA,37.131126,-80.40731,TRUE
2021,VA0810100,Glasgow Police Department,City,ROCKBRIDGE,VA,37.814517,-79.447754,TRUE
2021,VA0810000,Rockbridge County Sheriff's Office,County,ROCKBRIDGE,VA,37.804523,-79.42585,TRUE
2021,VA0810300,Virginia Military Institute,University or College,ROCKBRIDGE,VA,37.782332,-79.44432,TRUE
2021,VA081SP00,State Police: Rockbridge County,State Police,ROCKBRIDGE,VA,37.814517,-79.447754,TRUE
2021,VA0820600,James Madison University,University or College,ROCKINGHAM,VA,38.45788,-78.8607,TRUE
2021,VA0820700,Timberville Police Department,City,ROCKINGHAM,VA,38.630157,-78.77783,TRUE
2021,VA082SP00,State Police: Rockingham County,State Police,ROCKINGHAM,VA,38.395702,-78.91519,TRUE
2021,VA0820000,Rockingham County Sheriff's Office,County,ROCKINGHAM,VA,38.511257,-78.876307,TRUE
2021,VA0820100,Bridgewater Police Department,City,ROCKINGHAM,VA,38.511257,-78.876307,TRUE
2021,VA0820200,Broadway Police Department,City,ROCKINGHAM,VA,38.511257,-78.876307,TRUE
2021,VA0820300,Dayton Police Department,City,ROCKINGHAM,VA,38.413185,-78.94232,TRUE
2021,VA0820400,Elkton Police Department,City,ROCKINGHAM,VA,38.40821,-78.622375,TRUE
2021,VA0820500,Grottoes Police Department,City,ROCKINGHAM,VA,38.511257,-78.876307,TRUE
2021,VA0800100,Salem Police Department,City,SALEM CITY,VA,37.285333,-80.055241,TRUE
2021,VA0850400,Strasburg Police Department,City,SHENANDOAH,VA,38.856204,-78.573987,TRUE
2021,VA0850500,New Market Police Department,City,SHENANDOAH,VA,38.856204,-78.573987,TRUE
2021,VA0850300,Woodstock Police Department,City,SHENANDOAH,VA,38.88314,-78.50637,TRUE
2021,VA0850200,Mount Jackson Police Department,City,SHENANDOAH,VA,38.856204,-78.573987,TRUE
2021,VA0850000,Shenandoah County Sheriff's Office,County,SHENANDOAH,VA,38.856204,-78.573987,TRUE
2021,VA085SP00,State Police: Shenandoah County,State Police,SHENANDOAH,VA,38.660316,-78.481125,TRUE
2021,VA094049E,Emory and Henry College,University or College,WASHINGTON,VA,,,TRUE
2021,VA0940300,Glade Spring Police Department,City,WASHINGTON,VA,36.747831,-81.950316,TRUE
2021,VA094SP00,State Police: Washington County,State Police,WASHINGTON,VA,36.681583,-82.03826,TRUE
2021,VA0940000,Washington County Sheriff's Office,County,WASHINGTON,VA,36.717323,-82.00555,TRUE
2021,VA0940100,Abingdon Police Department,City,WASHINGTON,VA,36.747831,-81.950316,TRUE
2021,VA0940200,Damascus Police Department,City,WASHINGTON,VA,36.747831,-81.950316,TRUE
2021,VA040SP00,State Police: Greensville County,State Police,GREENSVILLE,VA,36.741623,-77.507034,TRUE
2021,VA0400000,Greensville County Sheriff's Office,County,GREENSVILLE,VA,36.680225,-77.560261,TRUE
2021,VA049SP00,State Police: King George County,State Police,KING GEORGE,VA,38.277179,-77.162702,TRUE
2021,VA0490000,King George County Sheriff's Office,County,KING GEORGE,VA,38.266056,-77.179695,TRUE
2021,VA0580000,Mecklenburg County Sheriff's Office,County,MECKLENBURG,VA,36.687256,-78.368959,TRUE
2021,VA0580400,La Crosse Police Department,City,MECKLENBURG,VA,36.687256,-78.368959,TRUE
2021,VA0580500,South Hill Police Department,City,MECKLENBURG,VA,36.726414,-78.13055,TRUE
2021,VA058SP00,State Police: Mecklenburg County,State Police,MECKLENBURG,VA,36.687256,-78.368959,TRUE
2021,VA0580300,Clarksville Police Department,City,MECKLENBURG,VA,36.687256,-78.368959,TRUE
2021,VA0580200,Chase City Police Department,City,MECKLENBURG,VA,36.799046,-78.459366,TRUE
2021,VA0650000,Northampton County Sheriff's Office,County,NORTHAMPTON,VA,37.302629,-75.923868,TRUE
2021,VA0650100,Cape Charles Police Department,City,NORTHAMPTON,VA,37.26721,-76.01512,TRUE
2021,VA0650200,Exmore Police Department,City,NORTHAMPTON,VA,37.302629,-75.923868,TRUE
2021,VA0650300,Eastville,,NORTHAMPTON,VA,,,TRUE
2021,VA065SP00,State Police: Northampton County,State Police,NORTHAMPTON,VA,37.302629,-75.923868,TRUE
2021,VA1180000,Norton Police Department,City,NORTON CITY,VA,36.931549,-82.625996,TRUE
2021,VA0870000,Southampton County Sheriff's Office,County,SOUTHAMPTON,VA,36.720173,-77.103856,TRUE
2021,VA087SP00,State Police: Southampton County,State Police,SOUTHAMPTON,VA,36.685932,-76.99701,TRUE
2021,VA1000000,Bristol Police Department,City,BRISTOL CITY,VA,36.596535,-82.180374,TRUE
2021,VA019SP00,State Police: Charles City County,State Police,CHARLES CITY,VA,37.361054,-77.05417,TRUE
2021,VA0190000,Charles City County Sheriff's Office,County,CHARLES CITY,VA,37.361054,-77.05417,TRUE
2021,VA0210100,Chesterfield County Police Department,County,CHESTERFIELD,VA,37.378434,-77.585847,TRUE
2021,VA021SP00,State Police: Chesterfield County,State Police,CHESTERFIELD,VA,37.510227,-77.7662,TRUE
2021,VA0400100,Emporia Police Department,City,EMPORIA CITY,VA,36.69264,-77.538704,TRUE
2021,VA1075000,Fairfax City Police Department,City,FAIRFAX CITY,VA,38.85312,-77.295586,TRUE
2021,VA1110000,Hampton Police Department,City,HAMPTON CITY,VA,37.04803,-76.297149,TRUE
2021,VA0500000,King William County Sheriff's Office,County,KING WILLIAM,VA,37.70826,-77.091054,TRUE
2021,VA0500200,West Point Police Department,City,KING WILLIAM,VA,37.70826,-77.091054,TRUE
2021,VA050SP00,State Police: King William County,State Police,KING WILLIAM,VA,37.70826,-77.091054,TRUE
2021,VA1170000,Norfolk Police Department,City,NORFOLK CITY,VA,36.923015,-76.244641,TRUE
